621	0.000000	11.460000	5.096805
622	0.000000	17.007825	5.266883
623	0.000000	19.805925	5.464943
624	0.000000	23.038650	5.695329
625	0.000000	26.068050	5.956010
626	0.000000	29.007825	6.246088
627	0.000000	30.304575	6.549133
628	0.000000	31.899150	6.868125
629	0.000000	31.950000	7.187625
630	0.000000	32.078325	7.508408
631	0.000000	30.684750	7.815256
632	0.000000	29.758500	8.112841
633	0.000000	27.080250	8.383643
634	0.000000	24.705900	8.630702
635	0.000000	21.089325	8.841596
636	0.000000	17.595000	9.017546
637	0.000000	12.765225	9.145198
638	0.000000	9.154725	9.236745
639	0.000000	4.335750	9.280102
640	0.000000	-0.199725	9.278105
641	0.000000	-4.584000	9.232265
642	0.000000	-8.687325	9.145392
643	0.000000	-14.431275	9.001079
644	0.000000	-18.245175	8.818627
645	0.000000	-21.572475	8.602903
646	0.000000	-24.438300	8.358520
647	0.000000	-27.944775	8.079072
648	0.000000	-29.596275	7.783109
649	0.000000	-31.239225	7.470717
650	0.000000	-31.669125	7.154026
651	0.000000	-32.318100	6.830845
652	0.000000	-31.135125	6.519493
653	0.000000	-30.432900	6.215165
654	0.000000	-28.028325	5.934881
655	0.000000	-25.873125	5.676150
656	0.000000	-22.395750	5.452192
657	0.000000	-19.436625	5.257826
658	0.000000	-15.030525	5.107521
659	0.000000	-11.066550	4.996855
660	0.000000	-5.958225	4.937273
661	0.000000	-1.323375	4.924040
662	0.000000	3.433725	4.958377
663	0.000000	6.913575	5.027513
664	0.000000	12.743475	5.154947
665	0.000000	17.075550	5.325703
666	0.000000	20.743050	5.533133
667	0.000000	23.053200	5.763665
668	0.000000	26.727975	6.030945
669	0.000000	28.547700	6.316422
670	0.000000	30.405000	6.620472
671	0.000000	30.746550	6.927937
672	0.000000	31.561350	7.243551
673	0.000000	30.177375	7.545325
674	0.000000	29.316600	7.838491
675	0.000000	26.961600	8.108107
676	0.000000	24.865725	8.356764
677	0.000000	21.088125	8.567645
678	0.000000	17.946150	8.747107
679	0.000000	13.254375	8.879651
680	0.000000	9.215250	8.971803
681	0.000000	4.310325	9.014906
682	0.000000	0.317250	9.018079
683	0.000000	-4.402425	8.974054
684	0.000000	-8.396700	8.890087
685	0.000000	-13.877925	8.751308
686	0.000000	-17.415825	8.577150
687	0.000000	-21.204375	8.365106
688	0.000000	-23.568975	8.129416
689	0.000000	-26.766675	7.861750
690	0.000000	-28.297125	7.578779
691	0.000000	-29.757300	7.281205
692	0.000000	-29.447325	6.986732
693	0.000000	-29.774175	6.688991
694	0.000000	-28.475100	6.404239
695	0.000000	-27.128700	6.132953
696	0.000000	-24.291825	5.890034
697	0.000000	-22.159650	5.668438
698	0.000000	-17.961900	5.488819
699	0.000000	-14.622525	5.342594
700	0.000000	-10.117275	5.241421
701	0.000000	-5.751225	5.183908
702	0.000000	-0.457650	5.179332
703	0.000000	3.014850	5.209480
704	0.000000	7.660575	5.286086
705	0.000000	12.650175	5.412588
706	0.000000	17.591400	5.588502
707	0.000000	19.810725	5.786609
708	0.000000	23.348700	6.020096
709	0.000000	25.601850	6.276115
710	0.000000	28.133625	6.557451
711	0.000000	28.839525	6.845846
712	0.000000	29.878350	7.144630
713	0.000000	28.829850	7.432928
714	0.000000	28.314075	7.716069
715	0.000000	26.215725	7.978226
716	0.000000	24.265200	8.220878
717	0.000000	20.664375	8.427522
718	0.000000	17.758425	8.605106
719	0.000000	13.282275	8.737929
720	0.000000	9.151050	8.829439
721	0.000000	4.218375	8.871623
722	0.000000	0.164625	8.873269
723	0.000000	-4.462950	8.828640
724	0.000000	-8.137575	8.747264
725	0.000000	-13.795650	8.609308
726	0.000000	-17.476350	8.434544
727	0.000000	-20.976750	8.224777
728	0.000000	-23.102850	7.993748
729	0.000000	-26.369475	7.730053
730	0.000000	-27.610575	7.453948
731	0.000000	-28.705125	7.166897
732	0.000000	-28.366125	6.883235
733	0.000000	-28.431450	6.598921
734	0.000000	-26.479725	6.334124
735	0.000000	-25.030425	6.083819
736	0.000000	-22.064025	5.863179
737	0.000000	-19.334850	5.669830
738	0.000000	-15.000375	5.519827
739	0.000000	-11.489100	5.404936
740	0.000000	-6.540600	5.339530
741	0.000000	-2.324700	5.316283
742	0.000000	2.511150	5.341394
743	0.000000	5.687025	5.398264
744	0.000000	11.590800	5.514172
745	0.000000	16.093650	5.675109
746	0.000000	19.629150	5.871401
747	0.000000	21.639000	6.087790
748	0.000000	25.075200	6.338542
749	0.000000	26.591100	6.604453
750	0.000000	28.030725	6.884761
751	0.000000	27.999225	7.164753
752	0.000000	28.067025	7.445423
753	0.000000	26.306625	7.708490
754	0.000000	24.983175	7.958321
755	0.000000	21.998625	8.178308
756	0.000000	19.265850	8.370966
757	0.000000	15.056025	8.521526
758	0.000000	11.739750	8.638924
759	0.000000	6.582975	8.704753
760	0.000000	2.268975	8.727443
761	0.000000	-2.503875	8.702405
762	0.000000	-5.642250	8.645982
763	0.000000	-11.076150	8.535220
764	0.000000	-15.217050	8.383050
765	0.000000	-18.820350	8.194847
766	0.000000	-21.197100	7.982876
767	0.000000	-24.255525	7.740320
768	0.000000	-25.583700	7.484483
769	0.000000	-27.213450	7.212349
770	0.000000	-26.709750	6.945251
771	0.000000	-26.747325	6.677778
772	0.000000	-24.914100	6.428637
773	0.000000	-23.629575	6.192341
774	0.000000	-20.226000	5.990081
775	0.000000	-17.615625	5.813925
776	0.000000	-13.389975	5.680025
777	0.000000	-9.697125	5.583054
778	0.000000	-4.665150	5.536403
779	0.000000	-0.782175	5.528581
780	0.000000	3.738900	5.565970
781	0.000000	7.462050	5.640590
782	0.000000	13.351200	5.774102
783	0.000000	16.996875	5.944071
784	0.000000	20.389500	6.147966
785	0.000000	22.371600	6.371682
786	0.000000	25.175700	6.623439
787	0.000000	26.407050	6.887510
788	0.000000	27.385350	7.161363
789	0.000000	26.514825	7.426511
790	0.000000	26.244825	7.688960
791	0.000000	24.125925	7.930219
792	0.000000	22.168125	8.151900
793	0.000000	18.662925	8.338529
794	0.000000	15.864825	8.497177
795	0.000000	11.032650	8.607504
796	0.000000	7.161750	8.679122
797	0.000000	1.908150	8.698203
